Source_File,Title
software_written_in_java.csv,J2EE Misconfiguration: Data Transmission Without Encryption
software_written_in_java.csv,J2EE Misconfiguration: Insufficient Session-ID Length
software_written_in_java.csv,J2EE Misconfiguration: Missing Custom Error Page
software_written_in_java.csv,J2EE Misconfiguration: Entity Bean Declared Remote
software_written_in_java.csv,J2EE Misconfiguration: Weak Access Permissions for EJB Methods
software_written_in_java.csv,Improper Neutralization of Directives in Dynamically Evaluated Code ('Eval Injection')
software_written_in_java.csv,Struts: Duplicate Validation Forms
software_written_in_java.csv,Struts: Incomplete validate() Method Definition
software_written_in_java.csv,Struts: Form Bean Does Not Extend Validation Class
software_written_in_java.csv,Struts: Form Field Without Validator
software_written_in_java.csv,Struts: Plug-in Framework not in Use
software_written_in_java.csv,Struts: Unused Validation Form
software_written_in_java.csv,Struts: Unvalidated Action Form
software_written_in_java.csv,Struts: Validator Turned Off
software_written_in_java.csv,Struts: Validator Without Form Field
software_written_in_java.csv,Direct Use of Unsafe JNI
software_written_in_java.csv,Integer Underflow (Wrap or Wraparound)
software_written_in_java.csv,Integer Coercion Error
software_written_in_java.csv,Numeric Truncation Error
software_written_in_java.csv,Generation of Error Message Containing Sensitive Information
software_written_in_java.csv,J2EE Bad Practices: Direct Management of Connections
software_written_in_java.csv,J2EE Bad Practices: Direct Use of Sockets
software_written_in_java.csv,Uncaught Exception
software_written_in_java.csv,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition')
software_written_in_java.csv,Race Condition within a Thread
software_written_in_java.csv,Passing Mutable Objects to an Untrusted Method
software_written_in_java.csv,Returning a Mutable Object to an Untrusted Caller
software_written_in_java.csv,J2EE Bad Practices: Use of System.exit()
software_written_in_java.csv,J2EE Bad Practices: Direct Use of Threads
software_written_in_java.csv,Use of NullPointerException Catch to Detect NULL Pointer Dereference
software_written_in_java.csv,Declaration of Catch for Generic Exception
software_written_in_java.csv,Declaration of Throws for Generic Exception
software_written_in_java.csv,Improper Cleanup on Thrown Exception
software_written_in_java.csv,Duplicate Key in Associative List (Alist)
software_written_in_java.csv,Use of Externally-Controlled Input to Select Classes or Code ('Unsafe Reflection')
software_written_in_java.csv,NULL Pointer Dereference
software_written_in_java.csv,Missing Default Case in Multiple Condition Expression
software_written_in_java.csv,Assigning instead of Comparing
software_written_in_java.csv,Omitted Break Statement in Switch
software_written_in_java.csv,Comparison of Classes by Name
software_written_in_java.csv,Reliance on Package-level Scope
software_written_in_java.csv,Public cloneable() Method Without Final ('Object Hijack')
software_written_in_java.csv,Use of Inner Class Containing Sensitive Data
software_written_in_java.csv,Critical Public Variable Without Final Modifier
software_written_in_java.csv,Private Data Structure Returned From A Public Method
software_written_in_java.csv,Public Data Assigned to Private Array-Typed Field
software_written_in_java.csv,Cloneable Class Containing Sensitive Information
software_written_in_java.csv,Serializable Class Containing Sensitive Data
software_written_in_java.csv,Public Static Field Not Marked Final
software_written_in_java.csv,Deserialization of Untrusted Data
software_written_in_java.csv,Servlet Runtime Error Message Containing Sensitive Information
software_written_in_java.csv,Java Runtime Error Message Containing Sensitive Information
software_written_in_java.csv,Use of Singleton Pattern Without Synchronization in a Multithreaded Context
software_written_in_java.csv,J2EE Misconfiguration: Plaintext Password in Configuration File
software_written_in_java.csv,Unsynchronized Access to Shared Data in a Multithreaded Context
software_written_in_java.csv,finalize() Method Without super.finalize()
software_written_in_java.csv,Call to Thread run() instead of start()
software_written_in_java.csv,EJB Bad Practices: Use of Synchronization Primitives
software_written_in_java.csv,EJB Bad Practices: Use of AWT Swing
software_written_in_java.csv,EJB Bad Practices: Use of Java I/O
software_written_in_java.csv,EJB Bad Practices: Use of Sockets
software_written_in_java.csv,EJB Bad Practices: Use of Class Loader
software_written_in_java.csv,J2EE Bad Practices: Non-serializable Object Stored in Session
software_written_in_java.csv,clone() Method Without super.clone()
software_written_in_java.csv,Object Model Violation: Just One of Equals and Hashcode Defined
software_written_in_java.csv,"Array Declared Public, Final, and Static"
software_written_in_java.csv,finalize() Method Declared Public
software_written_in_java.csv,Empty Synchronized Block
software_written_in_java.csv,Explicit Call to Finalize()
software_written_in_java.csv,J2EE Framework: Saving Unserializable Objects to Disk
software_written_in_java.csv,Comparison of Object References Instead of Object Contents
software_written_in_java.csv,Use of Wrong Operator in String Comparison
software_written_in_java.csv,Uncaught Exception in Servlet
software_written_in_java.csv,Public Static Final Field References Mutable Object
software_written_in_java.csv,Struts: Non-private Field in ActionForm Class
software_written_in_java.csv,Double-Checked Locking
software_written_in_java.csv,Reachable Assertion
software_written_in_java.csv,Critical Data Element Declared Public
software_written_in_java.csv,Access to Critical Private Variable via Public Method
software_written_in_java.csv,Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection')
software_written_in_java.csv,Incorrect Use of Autoboxing and Unboxing for Performance Critical Operations
software_written_in_java.csv,Incorrect Bitwise Shift of Integer
software_written_in_java.csv,Improper Neutralization of Special Elements Used in a Template Engine
software_written_in_java.csv,Multiple Releases of Same Resource or Handle
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Compiler Removal of Code to Clear Buffers
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Improper Input Validation
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Path Traversal: '/absolute/pathname/here'
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Path Traversal: '\absolute\pathname\here'
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Path Traversal: 'C:dirname'
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Improper Resolution of Path Equivalence
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Improper Link Resolution Before File Access ('Link Following')
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,UNIX Hard Link
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Windows Shortcut Following (.LNK)
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Windows Hard Link
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Improper Handling of Windows Device Names
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Improper Neutralization of Argument Delimiters in a Command ('Argument Injection')
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Improper Restriction of Operations within the Bounds of a Memory Buffer
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow')
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Wrap-around Error
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Improper Validation of Array Index
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Incorrect Calculation of Buffer Size
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Use of Externally-Controlled Format String
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Incorrect Calculation of Multi-Byte String Length
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Improper Null Termination
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Improper Handling of Unicode Encoding
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Integer Overflow or Wraparound
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Integer Coercion Error
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Off-by-one Error
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Numeric Truncation Error
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Sensitive Information in Resource Not Removed Before Reuse
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Improper Handling of Unexpected Data Type
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Use of Inherently Dangerous Function
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Improper Clearing of Heap Memory Before Release ('Heap Inspection')
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Unchecked Return Value
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Least Privilege Violation
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Improper Check for Dropped Privileges
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Incorrect Default Permissions
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Incorrect Execution-Assigned Permissions
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Use of Insufficiently Random Values
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition')
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Race Condition Enabling Link Following
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Race Condition within a Thread
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Time-of-check Time-of-use (TOCTOU) Race Condition
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Divide By Zero
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Creation of Temporary File in Directory with Insecure Permissions
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Unchecked Error Condition
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Exposure of File Descriptor to Unintended Control Sphere ('File Descriptor Leak')
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Improper Resource Shutdown or Release
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Double Free
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Use After Free
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Untrusted Search Path
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Duplicate Key in Associative List (Alist)
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Addition of Data Structure Sentinel
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Return of Pointer Value Outside of Expected Range
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Use of sizeof() on a Pointer Type
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Incorrect Pointer Scaling
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Use of Pointer Subtraction to Determine Size
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,NULL Pointer Dereference
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Signal Handler Use of a Non-reentrant Function
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Use of Incorrect Operator
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Comparing instead of Assigning
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Exposure of Core Dump File to an Unauthorized Control Sphere
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Missing Standardized Error Handling Mechanism
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,"Use of Hard-coded, Security-relevant Constants"
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Files or Directories Accessible to External Parties
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Dead Code
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Return of Stack Variable Address
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Assignment to Variable without Use
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Expression is Always False
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Expression is Always True
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Assignment of a Fixed Address to a Pointer
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Free of Memory not on the Heap
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Sensitive Data Storage in Improperly Locked Memory
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Unchecked Input for Loop Condition
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Function Call with Incorrectly Specified Arguments
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Improper Synchronization
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Improper Initialization
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Improper Locking
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Multiple Operations on Resource in Single-Operation Context
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Use of Potentially Dangerous Function
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Incorrect Conversion between Numeric Types
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Incorrect Calculation
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Incorrect Provision of Specified Functionality
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Function Call With Incorrect Argument Type
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Function Call With Incorrectly Specified Argument Value
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Incorrect Behavior Order
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Incorrect Comparison
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Incorrect Type Conversion or Cast
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Incorrect Control Flow Scoping
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Incorrect Permission Assignment for Critical Resource
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Improper Check for Unusual or Exceptional Conditions
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Operator Precedence Logic Error
Weaknesses Addressed by the CERT C Secure Coding Standard (2008).xlsx,Buffer Access with Incorrect Length Value
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Improper Encoding or Escaping of Output
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Use of Externally-Controlled Format String
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Improper Neutralization of Line Delimiters
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,"Improper Neutralization of Escape, Meta, or Control Sequences"
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Incorrect Behavior Order: Validate Before Canonicalize
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Collapse of Data into Unsafe Value
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Authentication Bypass by Alternate Name
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Improper Handling of Highly Compressed Data (Data Amplification)
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Permissive Regular Expression
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Use of Non-Canonical URL Paths for Authorization Decisions
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Inappropriate Encoding for Output Context
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Improper Initialization
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Unchecked Return Value
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Signal Handler Use of a Non-reentrant Function
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Comparison of Object References Instead of Object Contents
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Use of Wrong Operator in String Comparison
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Numeric Truncation Error
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Divide By Zero
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Incorrect Conversion between Numeric Types
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Passing Mutable Objects to an Untrusted Method
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Returning a Mutable Object to an Untrusted Caller
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Comparison of Classes by Name
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Public cloneable() Method Without Final ('Object Hijack')
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Use of Inner Class Containing Sensitive Data
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Critical Public Variable Without Final Modifier
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Cloneable Class Containing Sensitive Information
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Public Static Field Not Marked Final
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,"Array Declared Public, Final, and Static"
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Critical Data Element Declared Public
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Reliance on Package-level Scope
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,finalize() Method Without super.finalize()
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Improper Following of Specification by Caller
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Object Model Violation: Just One of Equals and Hashcode Defined
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,finalize() Method Declared Public
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Explicit Call to Finalize()
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Call to Non-ubiquitous API
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Reachable Assertion
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Generation of Error Message Containing Sensitive Information
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Improper Handling of Missing Values
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Improper Handling of Undefined Values
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Uncaught Exception
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,J2EE Bad Practices: Use of System.exit()
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Detection of Error Condition Without Action
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Use of NullPointerException Catch to Detect NULL Pointer Dereference
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Declaration of Throws for Generic Exception
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Improper Cleanup on Thrown Exception
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Exposure of Sensitive System Information to an Unauthorized Control Sphere
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Return Inside Finally Block
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Uncaught Exception in Servlet
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Unchecked Return Value to NULL Pointer Dereference
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Improper Check or Handling of Exceptional Conditions
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Incorrect Control Flow Scoping
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition')
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Race Condition within a Thread
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Improper Resource Locking
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Unsynchronized Access to Shared Data in a Multithreaded Context
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Improper Synchronization
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Improper Locking
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Unrestricted Externally Accessible Lock
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Double-Checked Locking
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Missing Synchronization
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Deadlock
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Call to Thread run() instead of start()
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Missing Report of Error Condition
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Asymmetric Resource Consumption (Amplification)
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Insufficient Resource Pool
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Incorrect Calculation of Multi-Byte String Length
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Use of Incorrect Byte Ordering
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Incorrect Default Permissions
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Incorrect Execution-Assigned Permissions
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Exposure of Private Personal Information to an Unauthorized Actor
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Insecure Temporary File
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Improper Resource Shutdown or Release
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Incomplete Cleanup
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Insertion of Sensitive Information into Log File
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Improper Handling of Windows Device Names
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Incorrect Permission Assignment for Critical Resource
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Allocation of Resources Without Limits or Throttling
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Execution with Unnecessary Privileges
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Cleartext Transmission of Sensitive Information
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Uncontrolled Resource Consumption
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Serializable Class Containing Sensitive Data
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Deserialization of Untrusted Data
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Direct Use of Unsafe JNI
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Incorrect Privilege Assignment
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Least Privilege Violation
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Channel Accessible by Non-Endpoint
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Authentication Bypass by Assumed-Immutable Data
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Improper Verification of Cryptographic Signature
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Use of Externally-Controlled Input to Select Classes or Code ('Unsafe Reflection')
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Download of Code Without Integrity Check
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Reliance on Untrusted Inputs in a Security Decision
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Acceptance of Extraneous Untrusted Data With Trusted Data
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Use of Hard-coded Password
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Missing Encryption of Sensitive Data
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Use of Insufficiently Random Values
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Insufficient Entropy in PRNG
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Improper Handling of Insufficient Entropy in TRNG
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Same Seed in Pseudo-Random Number Generator (PRNG)
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Predictable Seed in Pseudo-Random Number Generator (PRNG)
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Missing Release of Memory after Effective Lifetime
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Use of Singleton Pattern Without Synchronization in a Multithreaded Context
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Use of Hard-coded Credentials
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,UNIX Symbolic Link (Symlink) Following
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Cross-Site Request Forgery (CSRF)
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Session Fixation
Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011).xlsx,Permission Race Condition During Resource Copy
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,NULL Pointer Dereference
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Use of Incorrect Operator
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Incorrect Short Circuit Evaluation
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Improper Validation of Array Index
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Integer Overflow or Wraparound
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Integer Coercion Error
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Numeric Truncation Error
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Improper Input Validation
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Divide By Zero
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Return of Pointer Value Outside of Expected Range
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Assignment of a Fixed Address to a Pointer
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Unchecked Input for Loop Condition
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Use of Potentially Dangerous Function
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Incorrect Conversion between Numeric Types
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Incorrect Calculation
